Menteuse chérie Chanson de l'adieu ,"Massenet, Jules, 1842-1912",1918,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1131/1/500365a.m4a
La messe de minuit  [enregistrement sonore] ,"Rey-Duzil, Mme",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1132/1/494958.m4a
Meunier tu dors Fais dodo ,"Sauvé, Georges, 1905-1980",1943,"1 disque : analogique, 78 r/min ; 18 cm",http://collections.banq.qc.ca/bitstream/52327/1133/1/503064.m4a
Mexicali rose (en français) ,"Huot, Ludovic, 1897-1968",1938,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1134/1/502615.m4a
Mexicali rose Quand on déjeune à deux ,"Lalonde, Jean, 1914-1991",1938,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1135/1/502205a.m4a
Miami d'amour Veux-tu qu'on s'aime? : valse chantée ,"Germain, J.-H. (J.-Hervey), 1888-1961",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1136/1/503322.m4a
Miami d'amour Miami moon ,"Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1137/1/494909a.m4a
"Miaou, miaou, miaou Sur la rue St. Laurent ","Larrivée, Larry",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1138/1/497599.m4a
Miarka Le vieux de mon village ,"Robidoux, Fernand, 1920-1998",1949,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1139/1/503275b.m4a
"Miche ""film Paramount"" ","Cazaux, Lionel, m. 1970",1932,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1140/1/501736a.m4a
Mignon Elle ne croyait pas ,"Thomas, Ambroise, 1811-1896",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1141/1/495303a.m4a
"Mimi! la petite ouvrière thème du roman ""La petite ouvrière"" ; Huit heures sonnent ",Merle rouge (Musicien),1936,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1142/1/495118a.m4a
Mimi d'amour valse chantée ,"L'Herbier, Robert, 1921-2008",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1143/1/503192a.m4a
Mimi printemps sur l'air de Peggy O'Neil ,"Germain, J.-H. (J.-Hervey), 1888-1961",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1144/1/503323a.m4a
Minuit chrétien  [enregistrement sonore] ,"Adam, Adolphe, 1803-1856",1928,"1 disque : analogique, 78 r/min ; 30 cm",http://collections.banq.qc.ca/bitstream/52327/1145/1/497008a.m4a
Minuit crétiens [sic] Jésus de Nazareth ,"Chartier, Louis, ca 1895-ca 1970",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1146/1/500082a.m4a
Le miracle des roses  [enregistrement sonore] ,"Belleval, J.F. de (Joséphat Fournier de)",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1147/1/496996.m4a
Mireille Duo de Magali ,"Gounod, Charles, 1818-1893",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1148/1/503416.m4a
La mode La jolie Canadienne ,"Mousseau, Roméo",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1149/1/502316a.m4a
La mode est aux lignes arrondies La belette ,"Légaré, Ovila, 1901-1978",1931,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1150/1/498776a.m4a
"Moi, je l'fais chansonnette comique ","Germain, J.-H. (J.-Hervey), 1888-1961",1920,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1151/1/503319.m4a
Moi j'm'en fous Tout le long des rues ,"L'Herbier, Robert, 1921-2008",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1152/1/503191a.m4a
Moi je l'fais Mon épouse est un ange ,"Germain, J.-H. (J.-Hervey), 1888-1961",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1153/1/503340a.m4a
Moi je préfère chanter Le pousse-pousse ,"L'Herbier, Robert, 1921-2008",1948,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1154/1/503196a.m4a
La môme aux yeux verts Mon épouse est un ange ,"Nohcor, Alfred, né 1885 1885-",1916,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1155/1/503302a.m4a
"Mon ami m'a volé mon amour sur l'air ""The pal that I loved stole the girl that I loved"" ","Pellerin, Hector, 1887-1953",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1156/1/495030a.m4a
"Mon Angéline sur l'air de ""My Angeline"" ","Beauchemin, Georges, 1891-1957",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1157/1/497537a.m4a
"Mon chant du Nil sur l'air de ""My song of the Nile"" ","Beauchemin, Georges, 1891-1957",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1158/1/497547a.m4a
Mon coeur  [enregistrement sonore] ,"Beauchemin, Georges, 1891-1957",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1159/1/497549a.m4a
Mon coeur est au bal Le petit cousin ,"Dumont, Lucille, 1919-2016",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1160/1/503133.m4a
Mon coeur me dit My heart tells me ,"Sauvé, Georges, 1905-1980",1944,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1161/1/503047.m4a
Mon coeur vous dédie sa mélodie Le roi est là à Londres = The king is still in London ,"Parent, Lionel, 1905-1980",1941,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1162/1/503011a.m4a
Mon enfant Little pal ,"Cartier, Jean",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1163/1/497689.m4a
"Mon enfant, je te pardonne sur l'air de ""When it's springtime in the Rockies"" ","Brunelle, Paul, 1923-1994",1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1164/1/503481a.m4a
Mon meilleur ami m'a volé mon bonheur The pal that I loved stole the gal that I loved ,"Germain, J.-H. (J.-Hervey), 1888-1961",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1165/1/503341.m4a
Mon merle La gingotte ,"Daignault, Eugène, 1895-1960",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1166/1/498411b.m4a
Mon p'tit gars Sonny boy ,"Payan, Paul, 1900-1982",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1167/1/497936a.m4a
Mon p'tit kaki Faut pas s'en faire : chanson de marche ,"Parent, Lionel, 1905-1980",1941,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1168/1/503002a.m4a
Mon père m'a donné un mari Les bons docteurs ,"Gauthier, Conrad, 1885-1964",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1169/1/498372a.m4a
"Mon petit radio sur l'air de ""Ma"" ","Germain, J.-H. (J.-Hervey), 1888-1961",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1170/1/503329.m4a
Mon pitou Chilly pom-pom-pee ,"St-Jacques, Gaston, ca 1897-ca 1940",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1171/1/503493.m4a
Mon soldat  [enregistrement sonore] ,"Payette, Louis",1918,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1172/1/496214.m4a
Mon vieil ami Dear old pal of mine ,"Pellerin, Hector, 1887-1953",1919,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1173/1/494550a.m4a
Money-musk Reel de Mon[t]marquette ,"Montmarquette, Alfred, 1871-1944",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1174/1/501259.m4a
Money musk Mademoiselle Aimée = Miss Aimée ,Trio du Vieux Québec,1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1175/1/501256.m4a
La mort du soldat canadien Braves petits marins ,"Parent, Lionel, 1905-1980",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1176/1/503022b.m4a
Mouchons-nous Hitler est mort ,Taffnut,1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1177/1/503088.m4a
"Murmure d'amour sur l'air de ""Whispering"" ","Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1178/1/494761a.m4a
Murmure d'amour Whispering ,"Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1179/1/494792a.m4a
Mussolini est fini Les Canadiens en Sicile ,"Fréjeau, Charles",1943,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1180/1/503101a.m4a
N'oubliez pas Lest you forget ,"Germain, J.-H. (J.-Hervey), 1888-1961",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1181/1/503327a.m4a
Naïveté touchante  [enregistrement sonore] ,"Thibaudeau, J.H. (Joseph-Henri)",1917,"1 disque : analogique, 80 r/min ; 30 cm",http://collections.banq.qc.ca/bitstream/52327/1182/1/494459.m4a
Ne fais jamais pleurer ta mère  [enregistrement sonore] ,"Lavoie, Hercule",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1183/1/498843a.m4a
Ne séparons pas les vieux  [enregistrement sonore] ,"Nohcor, Alfred, né 1885",1937,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1184/1/503309.m4a
La neige fait mourir les roses  [enregistrement sonore] ,"Belleval, J.F. de (Joséphat Fournier de)",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1185/1/496907.m4a
"Ni court, ni long sur l'air de It goes like this ","Daignault, Eugène, 1895-1960",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1186/1/498500a.m4a
Nicolas folklore ; Mon père y m'a marié : folklore ,"Gauthier, Conrad, 1885-1964",1925,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1187/1/498305a.m4a
Nid d'amour The love nest ; Le joli rêve = Let the rest of the world go by ,"Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1188/1/494907a.m4a
Ninon  [enregistrement sonore] ,"Tosti, F. Paolo (Francesco Paolo), 1846-1916",1915,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1189/1/496257a.m4a
"Ninon, quand tu me souris  [enregistrement sonore] ","L'Herbier, Robert, 1921-2008",1944,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1190/1/501198a.m4a
Une noce au complet chanson comique ,"DuBuisson, Damase, 1879-1945",1917,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1191/1/503507.m4a
Noël (d'Islande) [i.e. d'Irlande] Embarquez-vous ,"Saucier, Joseph, 1869-1941","1920, 1905","1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1192/1/499500_1_k.m4a
Noël  [enregistrement sonore] ,"Holmès, Augusta, 1847-1903",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1193/1/501255.m4a
Noël Cantique de Noël ,"Chartier, Louis, ca 1895-ca 1970",1920,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1194/1/499744a.m4a
"Noël Fais dodo, mon p'tit gars : chanson nègre : berceuse ","Clutsam, George H., 1866-1951","1952, 1943","1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1195/1/502035a.m4a
Noël  [enregistrement sonore] ,"Holmès, Augusta, 1847-1903",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1196/1/501661a.m4a
Noël chez les pauvres  [enregistrement sonore] ,"Pellerin, Hector, 1887-1953",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1197/1/494949a.m4a
Le Noël d'Aline conte pour les tout petits ,"Lucille, Tante, 1909-1996",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1198/1/502278.m4a
Le Noël d'Aline conte pour les tout petits ; La légende du chevrier ,"Debray, Edy",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1199/1/502277.m4a
Noël d'enfant  [enregistrement sonore] ,"Croze, J.L.",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1200/1/496267a.m4a
Noël de Boëllmann Ave verum ,"Boëllmann, Léon, 1862-1897",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1201/1/500472a.m4a
Noël de délivrance The Christmas of deliverance ; Tu renaîtras = You will be reborn ,"Dronchat, T.",1920,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1202/1/496222a.m4a
Noël de Gounod  [enregistrement sonore] ,"Gounod, Charles, 1818-1893",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1203/1/496658a.m4a
Noël des matelôts [sic] Viatique ,"Dufault, Paul, 1872-1930",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1204/1/500438a.m4a
Le Noël des mésanges Lettre à Jésus : noël d'enfant ,"Missa, Edmond, 1861-1910",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1205/1/500469a.m4a
Noël sur le lac Côme  [enregistrement sonore] ,"Audet, Joseph",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1206/1/495314a.m4a
Noël tout blanc White Christmas ,"Lasalle, José, 1905-1980",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1207/1/503076b.m4a
Les noms canadiens 1ère partie ; Les noms canadiens : 2ème partie ,"Dupaigne, P. (Pierre), 1872-1953",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1208/1/498213a.m4a
Les noms canadiens  [enregistrement sonore] ,"Marchand, Charles, 1890-1930",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1209/1/498143a.m4a
"Nos coeurs émus n'oublieront jamais sur l'air de ""All the world loves a lover"" ","Pellerin, Hector, 1887-1953",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1210/1/495043a.m4a
Nos deux patries  [enregistrement sonore] ,"Payette, Louis",1917,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1211/1/497066a.m4a
"Nos vieux parents sur l'air de ""Over the hill"" ","Germain, J.-H. (J.-Hervey), 1888-1961",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1212/1/503325.m4a
Notre amour a passé comme un rêve Le bonheur n'est plus un rêve ,"Huot, Ludovic, 1897-1968",1936,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1213/1/502504a.m4a
"Notre anniversaire Anniversary song : du film ""The Jolson story"" ","Robidoux, Fernand, 1920-1998",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1214/1/503256a.m4a
Notre Dame des amours  [enregistrement sonore] ,"Dumont, Lucille, 1919-2016",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1215/1/503130.m4a
Notre père Cantique à Saint- Joseph ,"Valade, Paul",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1216/1/503530.m4a
Nous avons tous fait ça Tout petit ,"Pellerin, Hector, 1887-1953",1918,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1217/1/494469a.m4a
Nous n'irons plus au bois Ma Tant' Lire ,"Cartier, Jean",1928,"1 disque : analogique, 78 r/min ; 18 cm",http://collections.banq.qc.ca/bitstream/52327/1218/1/497659a.m4a
Nous sommes Canadiens Le rêve s'est enfui déjà = Guess I'll have to dream the rest ,"Parent, Lionel, 1905-1980",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1219/1/503021b.m4a
Nouvelle agréable Dans cette étable ,Quatuor Saint-Saëns,1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1220/1/503175.m4a
Novembre Le semeur ,"Larochelle, Émile, 1891-1958",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1221/1/503436.m4a
"Une nuit d'amour du film ""Une nuit d'amour"" ","Huot, Ludovic, 1897-1968",1935,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1222/1/502442a.m4a
Nuit d'amour Jeannette ,"Mousseau, Roméo",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1223/1/502317a.m4a
Nuit d'été L'éventail ,"Lavallée, Calixa, 1842-1891",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1224/1/500430_1_k.m4a
Une nuit de mai Chanson de Florian ,"Thomas, Ambroise, 1811-1896",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1225/1/501642a.m4a
Nuit sorrentine L'amour s'en vient = Funiculi-Funicula ,"Manetta, François, né 1879",1922,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1226/1/500267a.m4a
"Nuits de Mexique ""It happened in Monterey"" ","Marier, Albert, 1895-1971",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1227/1/499067.m4a
"Ô Canada, mon pays, mes amours Ô Canada terre de nos aieux ","Saucier, Joseph, 1869-1941","1916, 1910","1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1228/1/499700a.m4a
"Ô Canada, mon pays, mes amours  [enregistrement sonore] ","Occelier, Victor, m. 1916",1903,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1229/1/503458.m4a
"Ô Canada, terre de nos aïeux Dans les prisons de Nantes ","Lavallée, Calixa, 1842-1891","1920, 1905","1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1230/1/499661a.m4a
"O Canada, terre de nos aieux  [enregistrement sonore] ","Lavallée, Calixa, 1842-1891",1919,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1231/1/495483a.m4a
Ô Carillon Le laboureur ,"Sabatier, Charles Wugk, 1819-1862",1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1232/1/502090a.m4a
"O Leilani sur l'air ""Sweet Leilani"" ","Parent, Lionel, 1905-1980",1937,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1233/1/502805b.m4a
O ma chérie  [enregistrement sonore] ,"Pellerin, Hector, 1887-1953",1922,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1234/1/494933a.m4a
Obstination J'ai pleuré en rêve ,"Fontenailles, Henri de",1918,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1235/1/500341a.m4a
"Oh! [sic] Canada, mon pays, mes amours Musette du XVIIe siècle ","Mercier, Xavier, 1867-1932",1916,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1236/1/499419a.m4a
L'oiseau moqueur Bonjour mon bel oiseau bleu = My blackbirds are bluebirds now ,"Marier, Albert, 1895-1971",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1237/1/499045.m4a
On est Canayen ou ben on l'est pas Estimez vous pas tant ,"Daignault, Eugène, 1895-1960",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1238/1/498614a.m4a
On n'a pas tous les jours vingt ans C'est à Robinson ,"Parent, Lionel, 1905-1980",1941,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1239/1/503008a.m4a
On pleure!-- on rit!--  [enregistrement sonore] ,"Dalberty, Charles",1920,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1240/1/495534.m4a
On revient toujours à sa maman Gee! but I hate to go home alone ; Tu me rappelles ma mère = You remind me of my mother ,"Germain, J.-H. (J.-Hervey), 1888-1961",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1241/1/503331a.m4a
"On s'était dit sur l'air de ""When lights are low"" ","Gélinas, Olivier",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1242/1/497978.m4a
Les oranges sont mûres Le 25 de mai ,"Daignault, Eugène, 1895-1960",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1243/1/498510a.m4a
Où y a des filles y a des garçons  [enregistrement sonore] ,"Larrivée, Larry",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1244/1/497582.m4a
"Où y a des filles y a des garçons Where there are girls, there are boys ; Les cerisettes = Cherry trees ","Borel-Clerc, Charles, 1879-1959",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1245/1/500126a.m4a
"Oui! des bananes on en a Yes! we have no bananas : sur l'air de ""Yes we have no bananas"" ","Pellerin, Hector, 1887-1953",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1246/1/495020a.m4a
My courtship  [enregistrement sonore] ,"Price, Robert",1900,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1247/1/503502.m4a
"Ous'que tu travailles sur l'air de ""Where do you work-a, John?"" ","Daignault, Eugène, 1895-1960",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1248/1/498405a.m4a
Ouvre à l'amour Ivresse d'oiseaux ,"Asselin, P.A. (Pierre-Aurèle), 1881-1964",1918,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1249/1/495323a.m4a
Les p'tits Canayens on les embête pas La petite femme ,"Daignault, Eugène, 1895-1960",1931,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1250/1/498622a.m4a
Les p'tits Canayens on les embête pas  [enregistrement sonore] ,"Daignault, Eugène, 1895-1960",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1251/1/497590.m4a
Les p'tits Latour La Marion et le bossu ,"Daignault, Eugène, 1895-1960",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1252/1/498631a.m4a
Paillase Air des sanglots ,"Leoncavallo, Ruggiero, 1858-1919",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1253/1/503367a.m4a
La Paimpolaise Le diable en bouteille ,"Botrel, Théodore, 1868-1925",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1254/1/502396a.m4a
Paméla Chantez-nous des chansons françaises ,"Desmarteau, Alexandre, 1885-1926",1921,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1256/1/503351.m4a
Panis angelicus  [enregistrement sonore] ,"Franck, César, 1822-1890",1900,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1257/1/503538.m4a
Par le petit doigt Le fil cassé ,"Botrel, Théodore, 1868-1925",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1258/1/502390a.m4a
Paradis  [enregistrement sonore] ,"Marier, Albert, 1895-1971",1932,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1259/1/499398a.m4a
"Paradis sur l'air de ""Paradise"" ","Perron, Fernand, 1903-1953",1931,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1260/1/495082a.m4a
Parfums du soir  [enregistrement sonore] ,"Belleval, J.F. de (Joséphat Fournier de)",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1261/1/496947a.m4a
"Parlez-moi d'amour Vieillir, c'est souffrir ","Parent, Lionel, 1905-1980",1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1262/1/503025b.m4a
"Parmi les roses Je pense à vous : romance ""Maître Pathlelin"" [sic] ","Mousseau, Roméo",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1263/1/502298a.m4a
Parmi mes souvenirs Among my souvenirs ,"Marier, Albert, 1895-1971",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1264/1/499023.m4a
"Parmi mes souvenirs sur l'air de ""Among my souvenirs"" ","Perron, Fernand, 1903-1953",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1265/1/495068b.m4a
Pastourelle  [enregistrement sonore] ,Auguin,1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1266/1/496260a.m4a
Paul Jones en chanso[n]nette 1ère partie ; Paul Jones en chansonette : 2ème partie ,"Duchesne, Tommy, 1909-1986",1939,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1267/1/495268a.m4a
